upc,price,distributor_items_price,category_name
'856386007030',43.99,37.97,Optics / Sights / Lasers / Lights
'856386007146',97.2,75.95,Optics / Sights / Lasers / Lights
'856386007153',97.2,75.95,Optics / Sights / Lasers / Lights
'856386007382',97.2,75.95,Optics / Sights / Lasers / Lights
'856386007399',97.2,75.95,Optics / Sights / Lasers / Lights
'856386007085',97.2,75.95,Optics / Sights / Lasers / Lights
'856386007092',97.2,75.95,Optics / Sights / Lasers / Lights
'856386007405',105.3,82.28,Optics / Sights / Lasers / Lights
'856386007412',105.3,82.28,Optics / Sights / Lasers / Lights
'017398806572',41.95,22.88,Optics / Sights / Lasers / Lights
'017398805599',119.95,76.0,Optics / Sights / Lasers / Lights
'017398805445',122.95,73.8,Optics / Sights / Lasers / Lights
'017398807852',119.95,73.09,Optics / Scopes
'017398807869',119.95,65.5,Optics / Scopes
'017398802192',43.45,27.0,Optics / Sights / Lasers / Lights
'017398808286',110.99,90.0,Optics / Scopes
'017398802369',29.95,17.7,Optics / Sights / Lasers / Lights
'017398806152',74.45,44.7,Optics / Scopes
'017398807906',119.95,77.0,Hunting / Accessories
'017398807913',119.95,77.0,Hunting / Accessories
'017398807043',119.95,75.0,Optics / Sights / Lasers / Lights
'017398806510',119.95,76.0,Optics / Scopes
'017398807609',119.95,78.0,Optics / Scopes
'017398807616',139.95,88.5,Optics / Scopes
'190645855094',25.0,14.61,Accessories / Apparel
'661120000228',73.98,67.99,Accessories / Cases
'010135002244',17.98,15.1,Hunting / Calls
'661120650379',21.99,19.0,Knives / Multi-Tools / Utility
'661120650386',26.99,22.8,Knives / Multi-Tools / Utility
'813393019043',27.99,23.95,Magazines / 12 Gauge Mags
'813393019036',19.98,16.95,Magazines / 12 Gauge Mags
'604544621594',41.99,38.99,Accessories / Cases
'604544621631',41.99,38.99,Accessories / Cases
'090255299915',9.99,8.67,Accessories / Reloading
'090255999136',15.99,13.26,Accessories / Reloading
'090255299908',9.99,8.67,Accessories / Gun Cleaning
'090255433609',22.99,19.67,Accessories / Reloading
'043311976817',51.99,55.56,Accessories / Apparel
'043311976824',51.99,55.56,Accessories / Apparel
'043311976794',51.99,55.56,Accessories / Apparel
'043311976787',51.99,55.56,Accessories / Apparel
'043311976800',51.99,55.56,Accessories / Apparel
'043311049795',142.99,131.25,Accessories / Apparel
'043311049771',142.99,131.25,Accessories / Apparel
'043311049788',142.99,131.25,Accessories / Apparel
'043699884810',8.99,7.7,Accessories / Cases
'781602545372',30.99,28.16,Accessories / Cases
'676315009047',33.99,19.99,Hunting / Accessories
'030317032104',172.99,111.0,Accessories / Bags
'661120445616',7.99,5.49,Accessories / Targets
'661120952534',12.99,8.99,Accessories / Targets
'661120500100',3.99,2.79,Accessories / Targets
'661120108948',8.99,5.99,Accessories / Targets
'805619110719',67.98,57.21,Accessories / Apparel
'617717114779',47.99,40.89,Knives / Multi-Tools / Fixed Blade
'798681521517',429.99,324.99,Optics / Scopes
'706433762729',137.0,109.0,Hunting / Accessories
'706433762750',183.0,145.0,Hunting / Accessories
'706433763122',105.99,92.0,Hunting / Accessories
'706433762903',137.0,109.0,Hunting / Accessories
'706433762910',180.0,142.0,Hunting / Accessories
'706433763016',113.0,89.0,Hunting / Accessories
'014895007020',10.99,8.99,Accessories / Gun Cleaning
'014895010938',20.99,17.99,Accessories / Gun Cleaning
'014895007457',18.86,13.99,Knives / Multi-Tools / Utility
'014895007815',11.99,9.99,Accessories / Gun Cleaning
'658175112563',1299.0,1099.99,Optics / Thermal Scopes
'658175116677',2299.0,1537.78,Optics / Thermal Scopes
'642230243958',45.99,39.99,Magazines / 12 Gauge Mags
'642230247277',45.99,39.99,Magazines / 10mm Mags
'663306210094',8.99,5.29,Accessories / Bags
'663306210117',8.99,5.29,Accessories / Bags
'663306210131',8.99,5.29,Accessories / Bags
'798681527847',43.99,38.0,Magazines / 12 Gauge Mags
'798681410224',43.99,38.0,Magazines / 12 Gauge Mags
'798681118205',43.99,38.0,Magazines / 12 Gauge Mags
'798681108602',43.99,38.0,Magazines / 12 Gauge Mags
'798681222186',40.99,30.99,Magazines / 12 Gauge Mags
'798681408849',54.99,38.0,Magazines / 12 Gauge Mags
'798681261536',43.99,38.0,Magazines / 12 Gauge Mags
'798681265749',43.99,38.0,Magazines / 12 Gauge Mags
'798681408825',54.99,38.0,Magazines / 12 Gauge Mags
'798681464784',43.99,38.0,Magazines / 12 Gauge Mags
'798681257843',43.99,38.0,Magazines / 12 Gauge Mags
'798681415465',43.99,38.0,Magazines / 12 Gauge Mags
'723364200724',34.99,30.0,Magazines / 12 Gauge Mags
'723364200731',34.99,30.0,Magazines / 12 Gauge Mags
'798681415250',43.99,38.0,Magazines / 12 Gauge Mags
'798681429806',43.99,38.0,Magazines / 12 Gauge Mags
'798681505173',43.99,38.0,Magazines / 12 Gauge Mags
'798681505166',43.99,38.0,Magazines / 12 Gauge Mags
'798681505081',43.99,38.0,Magazines / 12 Gauge Mags
'798681505050',43.99,38.0,Magazines / 12 Gauge Mags
'798681505098',43.99,38.0,Magazines / 12 Gauge Mags
'798681555253',43.99,38.0,Magazines / 12 Gauge Mags
'798681505111',43.99,38.0,Magazines / 12 Gauge Mags
'798681505135',43.99,38.0,Magazines / 12 Gauge Mags
'798681505128',43.99,38.0,Magazines / 12 Gauge Mags
'798681505074',43.99,38.0,Magazines / 12 Gauge Mags
'798681505142',43.99,38.0,Magazines / 12 Gauge Mags
'798681505104',43.99,38.0,Magazines / 12 Gauge Mags
'798681505067',43.99,38.0,Magazines / 12 Gauge Mags
'642230255753',45.99,39.99,Magazines / 12 Gauge Mags
'642230256408',45.99,39.99,Magazines / 12 Gauge Mags
'642230248298',37.99,32.99,Magazines / 12 Gauge Mags
'798681649921',52.99,45.5,Magazines / 12 Gauge Mags
'798681657100',26.99,23.0,Magazines / 12 Gauge Mags
'798681657117',35.99,31.0,Magazines / 12 Gauge Mags
'640832001914',20.99,17.4,Magazines / 12 Gauge Mags
'640832001921',26.99,22.99,Magazines / 12 Gauge Mags
'736676902309',31.99,26.99,Magazines / 12 Gauge Mags
'798681655717',43.99,38.0,Magazines / 12 Gauge Mags
'798681655793',43.99,38.0,Magazines / 12 Gauge Mags
'798681583607',43.99,38.0,Magazines / 12 Gauge Mags
'798681583614',43.99,38.0,Magazines / 12 Gauge Mags
'798681583621',43.99,38.0,Magazines / 12 Gauge Mags
'4717385551381',81.97,64.35,Optics / Flashlights / Batteries
'640832002034',26.99,22.99,Magazines / 12 Gauge Mags
'736676900015',31.99,26.99,Magazines / 12 Gauge Mags
'798681439737',43.99,38.0,Magazines / 12 Gauge Mags
'798681439744',43.99,38.0,Magazines / 12 Gauge Mags
'034337044284',15.99,13.46,Hunting / Accessories
'034337031901',16.98,14.11,Accessories / Safes
'734307905057',34.99,32.3,Ammo / Bullets
'734307905392',34.99,32.3,Ammo / Bullets
'734307905446',34.99,32.3,Ammo / Bullets
'734307905750',34.99,32.3,Ammo / Bullets
'734307905613',42.99,39.17,Ammo / Bullets
'734307905026',31.99,28.71,Ammo / Bullets
'734307905040',34.99,32.3,Ammo / Bullets
'734307905064',34.99,32.3,Ammo / Bullets
'734307905071',34.99,32.3,Ammo / Bullets
'734307905088',34.99,32.3,Ammo / Bullets
'734307905651',34.99,32.3,Ammo / Bullets
'034337610755',33.99,29.06,Hunting / Accessories
'034337042945',24.99,21.1,Knives / Multi-Tools / Folding
'676315000297',26.99,24.34,Accessories / Cases
'044356001786',11.99,10.01,Knives / Multi-Tools / Folding
'092608549524',28.0,23.77,Accessories / Gun Parts
'092608549593',28.0,23.77,Accessories / Gun Parts
'023614843689',25.99,21.76,Accessories / Firearm Accessories
'888151015674',15.99,13.34,Accessories / Safety and Protection
'888151015667',15.99,13.34,Accessories / Safety and Protection
'888151013229',15.99,13.34,Accessories / Safety and Protection
'888151012468',11.99,9.69,Accessories / Safety and Protection
'888151012475',11.99,9.69,Accessories / Safety and Protection
'813628104995',13.99,12.13,Accessories / Safety and Protection
'793676040615',16.98,14.61,Accessories / Gun Parts
'793676040622',15.99,13.75,Accessories / Gun Parts
'888151032336',34.99,21.87,Accessories / Bags
'888151032329',34.99,21.87,Accessories / Bags
'751710508033',139.99,114.27,Accessories / Safety and Protection
'751710506626',64.99,46.42,Accessories / Safety and Protection
'751710506633',199.99,142.84,Accessories / Miscellaneous
'751710506664',199.99,142.84,Accessories / Miscellaneous
'734307900588',24.99,21.3,Accessories / Reloading
'661120100065',85.99,74.43,Accessories / Reloading
'029057137019',13.99,12.13,Accessories / Gun Cleaning
'029057131253',6.99,5.48,Accessories / Gun Cleaning
'029057133226',6.99,5.48,Accessories / Gun Cleaning
'751710506619',99.99,71.42,Accessories / Safety and Protection
'819925022338',575.0,329.99,Hunting / Accessories
'640832001808',17.98,14.99,Magazines / 12 Gauge Mags
'706397921088',24.99,20.99,Magazines / 12 Gauge Mags
'661120412724',55.99,47.99,Accessories / Tools
'026285513882',1.99,1.19,Accessories / Gun Cleaning
'026285513851',1.99,1.19,Accessories / Gun Cleaning
'026285514148',1.99,1.19,Accessories / Gun Cleaning
'026285513899',1.99,1.19,Accessories / Gun Cleaning
'026285513837',1.99,1.49,Accessories / Gun Cleaning
'876430004525',53.99,46.69,Optics / Scope Mounts
'876430004310',53.99,46.69,Optics / Scope Mounts
'876430004518',53.99,46.69,Optics / Scope Mounts
'876430004297',53.99,46.69,Optics / Scope Mounts
'876430004549',53.99,46.69,Optics / Scope Mounts
'876430004402',53.99,46.69,Optics / Scope Mounts
'876430004532',53.99,46.69,Optics / Scope Mounts
'876430004303',53.99,46.69,Optics / Scope Mounts
'082442746814',39.99,33.99,Magazines / 12 Gauge Mags
'661120567165',19.98,16.99,Hunting / Accessories
'661120001553',27.99,23.99,Accessories / Gun Parts
'661120001560',36.99,31.99,Accessories / Gun Parts
'649898141664',14.99,12.61,Hunting / Accessories
'672352012279',22.99,14.87,Accessories / Cases
'856056002136',39.99,25.34,Accessories / Bags
'888151037713',23.99,21.87,Accessories / Cases
'014895006108',30.99,26.99,Accessories / Gun Cleaning
'848754014290',21.99,12.76,Accessories / Gun Parts
'848754014320',21.99,12.76,Accessories / Gun Parts
'752334004536',18.98,16.49,Magazines / 12 Gauge Mags
'752334000248',16.98,13.99,Magazines / 12 Gauge Mags
'848754005335',58.99,44.99,Accessories / Tools
'672352246025',17.99,10.0,Accessories / Bags
'672352246001',13.99,7.95,Accessories / Bags
'672352246018',16.99,9.23,Accessories / Bags
'602686290128',193.99,179.99,Accessories / Cases
'672352241006',22.99,13.08,Accessories / Bags
'672352100440',22.99,13.08,Accessories / Bags
'672352241105',22.99,13.08,Accessories / Cases
'723364200700',34.99,30.0,Magazines / 12 Gauge Mags
'812495027093',3850.99,3137.25,Optics / Scopes
'812495027109',4434.99,3612.6,Optics / Scopes
'812495026591',3500.99,2852.05,Optics / Scopes
'812495026508',3850.99,3137.25,Optics / Scopes
'812495027062',4373.99,3802.74,Optics / Thermal Scopes
'812495027079',6877.99,5603.09,Optics / Scopes
'812495025815',100.99,87.5,Optics / Flashlights / Batteries
'812495025976',119.97,99.82,Optics / Flashlights / Batteries
'023614384250',9.99,9.25,Accessories / Cases
'023614204671',10.99,9.84,Accessories / Cases
'661120031567',228.99,198.73,Accessories / Reloading
'661120095446',210.99,183.12,Accessories / Reloading
'661120335658',32.99,22.99,Accessories / Targets
'661120470724',25.99,17.99,Accessories / Targets
'029057141306',8.99,7.26,Accessories / Gun Cleaning
'708279013713',60.99,52.22,Hunting / Accessories
'708279013829',13.99,11.48,Hunting / Accessories
'708279013195',35.99,30.82,Magazines / 12 Gauge Mags
'708279012099',19.98,16.99,Magazines / 12 Gauge Mags
'708279015519',88.99,76.55,Magazines / 12 Gauge Mags
'708279015549',88.99,76.55,Magazines / 12 Gauge Mags
'708279015557',88.99,76.55,Magazines / 12 Gauge Mags
'708279011139',16.98,14.49,Magazines / 12 Gauge Mags
'613485590098',36.99,31.65,Optics / Sights / Lasers / Lights
'640832001723',28.99,24.9,Magazines / 12 Gauge Mags
'027925503645',14.99,12.94,Knives / Multi-Tools / Accessories
'027925193020',10.99,8.92,Knives / Multi-Tools / Accessories
'080999097618',16.98,14.6,Knives / Multi-Tools / Utility
'792695317333',30.99,28.48,Accessories / Cases
'011516707253',31.99,27.13,Accessories / Reloading
'847313015426',86.99,76.8,Accessories / Gun Parts
'847313015099',165.99,146.4,Accessories / Gun Parts
'743108453186',38.22,32.83,Accessories / Gun Parts
'080926888609',54.99,47.13,Optics / Sights / Lasers / Lights
'080926888500',48.99,42.29,Optics / Sights / Lasers / Lights
'876430006789',53.99,46.69,Optics / Scope Mounts
'819995011294',122.99,103.85,Accessories / Apparel
'819995010075',135.99,114.84,Accessories / Apparel
'819995010457',148.99,125.82,Accessories / Apparel
'819995010761',129.99,109.34,Accessories / Apparel
'819995010938',129.99,109.34,Accessories / Apparel
'819995011270',129.99,109.34,Accessories / Apparel
'819995011348',135.99,114.84,Accessories / Apparel
'819995011324',135.99,114.84,Accessories / Apparel
'819995010013',122.99,103.85,Accessories / Apparel
'819995010303',129.99,109.34,Accessories / Apparel
'819995010365',142.99,120.33,Accessories / Apparel
'819995010440',142.99,120.33,Accessories / Apparel
'819995010877',135.99,114.84,Accessories / Apparel
'819995010976',142.99,120.33,Accessories / Apparel
'734307901004',11.99,10.3,Accessories / Reloading
'734307905873',43.99,37.81,Accessories / Reloading
'090255501001',14.99,12.94,Accessories / Reloading
'734307905828',19.98,17.19,Accessories / Reloading
'734307905842',19.98,17.19,Accessories / Reloading
'010135003302',11.99,9.77,Hunting / Calls
'010135002176',20.99,18.17,Hunting / Calls
'039256204269',32.99,21.73,Accessories / Gun Parts
'039256855010',58.99,51.89,Accessories / Gun Parts
'743108520192',39.96,29.19,Accessories / Cases
'658175112273',99.0,85.29,Optics / Flashlights / Batteries
'723364203275',37.99,32.5,Magazines / 12 Gauge Mags
'723364203299',37.99,32.5,Magazines / 12 Gauge Mags
'723364200717',34.99,30.0,Magazines / 12 Gauge Mags
'723364210570',225.99,199.0,Accessories / Gun Parts
'723364200465',37.99,32.5,Magazines / 12 Gauge Mags
'723364200472',40.99,35.0,Magazines / 12 Gauge Mags
'723364200502',40.99,35.0,Magazines / 12 Gauge Mags
'723364210303',37.99,32.5,Magazines / 12 Gauge Mags
'723364200403',37.99,32.5,Magazines / 12 Gauge Mags
'723364200410',40.99,35.0,Magazines / 12 Gauge Mags
'723364207211',37.99,32.5,Magazines / 12 Gauge Mags
'723364207228',37.99,32.5,Magazines / 12 Gauge Mags
'723364210471',37.99,32.5,Magazines / 12 Gauge Mags
'723364210488',37.99,32.5,Magazines / 12 Gauge Mags
'736676905614',31.99,26.99,Magazines / 12 Gauge Mags
'736676905621',31.99,26.99,Magazines / 12 Gauge Mags
'736676905638',31.99,26.99,Magazines / 12 Gauge Mags
'734307900212',56.99,48.8,Accessories / Reloading
'661120640189',21.99,18.99,Accessories / Tools
'029057355604',9.99,6.6,Accessories / Targets
'029057355642',9.99,6.6,Accessories / Targets
'029057355666',9.99,6.6,Accessories / Targets
'029057354034',9.99,6.6,Accessories / Targets
'028478133082',10.99,8.85,Accessories / Gun Parts
'888151032244',32.99,28.81,Accessories / Gun Cleaning
'044356003056',20.99,18.13,Knives / Multi-Tools / Folding
'090255696233',54.99,47.48,Accessories / Reloading
'010135014810',12.99,11.27,Hunting / Calls
'010135002268',44.99,38.36,Hunting / Accessories
'010135651114',310.99,270.17,Hunting / Blinds
'010135658083',41.99,35.89,Hunting / Accessories
'010135658113',94.99,82.58,Hunting / Accessories
'010135658120',123.99,107.51,Hunting / Accessories
'010135658144',123.99,107.51,Hunting / Accessories
'010135690731',35.99,30.52,Hunting / Decoys
'010135690748',45.99,39.25,Hunting / Decoys
'010135690755',70.98,61.04,Hunting / Decoys
'010135694142',66.98,58.06,Hunting / Accessories
'010135694166',66.98,58.06,Hunting / Accessories
'010135694173',66.98,58.06,Hunting / Accessories
'010135694197',66.98,58.06,Hunting / Accessories
'010135012663',6.99,5.39,Hunting / Calls
'010135012632',6.99,5.39,Hunting / Calls
'010135012670',6.99,5.39,Hunting / Calls
'010135012649',6.99,5.39,Hunting / Calls
'010135012656',6.99,5.39,Hunting / Calls
'010135651664',144.99,125.82,Hunting / Blinds
'010135651091',177.99,154.55,Hunting / Blinds
'010135690724',135.99,117.56,Hunting / Decoys
'010135092443',38.99,33.16,Hunting / Accessories
'010135002985',25.99,22.1,Hunting / Accessories
'010135600853',45.99,39.26,Hunting / Blinds
'010135600969',58.99,50.73,Hunting / Blinds
'010135030018',13.99,11.51,Hunting / Calls
'010135030025',13.99,11.51,Hunting / Calls
'010135030032',13.99,11.51,Hunting / Calls
'010135030049',13.99,11.51,Hunting / Calls
'010135656362',93.99,60.4,Accessories / Bags
'010135002305',70.98,61.4,Hunting / Calls
'010135029623',26.99,23.19,Hunting / Calls
'010135029616',26.99,23.03,Hunting / Calls
'010135014841',12.99,11.27,Hunting / Calls
'010135011758',5.99,5.04,Hunting / Calls
'010135002169',52.99,46.05,Hunting / Calls
'010135002794',76.98,66.35,Hunting / Decoys
'010135655013',10.99,8.68,Accessories / Miscellaneous
'023614950349',11.99,9.58,Knives / Multi-Tools / Utility
'023614950356',11.99,9.58,Knives / Multi-Tools / Utility
'734307906672',11.99,10.3,Accessories / Reloading
'734307900359',268.99,233.75,Accessories / Reloading
'734307906337',268.99,233.75,Accessories / Reloading
'734307906344',268.99,233.75,Accessories / Reloading
'734307906399',268.99,233.75,Accessories / Reloading
'734307906405',268.99,233.75,Accessories / Reloading
'734307906412',268.99,233.75,Accessories / Reloading
'734307906429',268.99,233.75,Accessories / Reloading
'734307906436',268.99,233.75,Accessories / Reloading
'734307906825',268.99,233.75,Accessories / Reloading
'734307900656',15.99,13.75,Accessories / Reloading
'734307906511',15.99,13.75,Accessories / Reloading
'734307906528',15.99,13.75,Accessories / Reloading
'734307906535',15.99,13.75,Accessories / Reloading
'734307906559',15.99,13.75,Accessories / Reloading
'734307906566',15.99,13.75,Accessories / Reloading
'734307906573',15.99,13.75,Accessories / Reloading
'734307906665',15.99,13.75,Accessories / Reloading
'734307906696',15.99,13.75,Accessories / Reloading
'734307906450',49.99,43.3,Accessories / Reloading
'734307906467',49.99,43.3,Accessories / Reloading
'734307906832',46.99,40.13,Accessories / Reloading
'734307909475',94.99,82.5,Accessories / Reloading
'734307904296',47.99,41.25,Accessories / Reloading
'084871323741',89.0,69.46,Accessories / Gun Parts
'734307900090',84.99,73.55,Accessories / Reloading
